run_accession	submitted_ftp	submitted_md5	submitted_bytes
ERR188043	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188043/HG00384.2.M_111216_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188043/HG00384.2.M_111216_4_2.fastq.gz	09757c3e4cd32b408308e3f9d8eac937;1cffb1220ae895481467dbbb9064a923	3284272674;3298033832
ERR188466	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188466/HG00142.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188466/HG00142.4.M_120208_6_2.fastq.gz	c6a314701fb9d84a45f2558369d64569;a98e984067d4064ccb4e46217f511324	1874104164;1869974653
ERR188044	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188044/NA18498.2.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188044/NA18498.2.M_120131_1_2.fastq.gz	bf6e845322fa0b404ee373b3dde5bae3;93d39bca9e47ec3d4ab6d6d77d723add	2854049233;2847198652
ERR188469	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188469/HG01334.7.M_120219_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188469/HG01334.7.M_120219_8_2.fastq.gz	bd1d28d2ec4f0eb19e3d78957738863c;ca6383cac72619d2936576a5ca1cee0e	3331594294;3330613983
ERR188049	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188049/NA11931.1.M_111124_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188049/NA11931.1.M_111124_8_2.fastq.gz	2e80b4da2079cbdfed402b1c98d1d46c;bdf5accb15c4c3ccc4f8f4d54c566f18	1815376847;1832333001
ERR188477	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188477/NA12778.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188477/NA12778.1.M_111124_4_2.fastq.gz	ab139594e72b431478115744d9f4ed8d;9315070eae6b61e0e279ed50b45b88f1	2078889013;2085669630
ERR188051	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188051/NA12830.1.M_111124_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188051/NA12830.1.M_111124_2_2.fastq.gz	c2937e53c75d4fb339193afd607b9fdc;b9bbf7c8895baaf9281cb40427917627	1433545888;1450603728
ERR188054	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188054/NA20752.5.M_120131_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188054/NA20752.5.M_120131_7_2.fastq.gz	a5e702cff5cffd338cd529956634606e;b5c9afcd95ebfc3f95b8fadb9290bfc5	2394690631;2394164739
ERR188055	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188055/NA19171.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188055/NA19171.1.M_111124_7_2.fastq.gz	1868830350662d632add3f3a09f7d58a;960e0d81b1e42b7da1b4d7c94258bcee	2419315785;2433202924
ERR188479	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188479/NA20761.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188479/NA20761.1.M_111124_7_2.fastq.gz	95d34dc03d5fa37f64b4e98055be597e;fe1cc61e4ff55578b69d43bb6333b4c8	1971645969;1983747463
ERR188058	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188058/NA12005.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188058/NA12005.4.M_120208_1_2.fastq.gz	5759baeae51a70ad30b20c6cab23a7c4;402d0c50d99a615f16cd37ae2244143c	2029975131;2024772138
ERR188063	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188063/NA20509.7.M_120219_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188063/NA20509.7.M_120219_7_2.fastq.gz	daf62eb7bfc8353a0c62a62e036de439;a16e85f8cfdbfe2d2b3883b5c8494492	4411377061;4475874161
ERR204822	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204822/NA12889.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204822/NA12889.1.M_120209_4_2.fastq.gz	ce73606561c92d73160ab68107d2e050;bda51f5acaae1c3e18403b8abc5088ec	895300387;915576598
ERR188065	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188065/HG00149.1.M_111124_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188065/HG00149.1.M_111124_6_2.fastq.gz	54b28b785e7d80769447aa36c67b8dd8;657597ed794a15e6ce1add68593676ba	2103610152;2135099575
ERR204823	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204823/HG00109.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204823/HG00109.1.M_120209_4_2.fastq.gz	de40b97c3b464fa99ec05bd2007ff6b5;b18b18081ffd76cd48ae4d9b85d39b66	1341990462;1349731019
ERR188069	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188069/NA19096.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188069/NA19096.4.M_120208_4_2.fastq.gz	62340efcae56a02f7d2a09bd8b901880;e00d9163aa18e15e390a671c1f36c25b	1810428614;1811019410
ERR204824	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204824/HG00355.7.M_120219_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204824/HG00355.7.M_120219_6_2.fastq.gz	6064d816cdcbfe7b2e82ad40eaa2e62b;b838ac1f624c0e7d63b1d9385597c283	2305718546;2324257965
ERR188073	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188073/HG00145.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188073/HG00145.6.M_120119_1_2.fastq.gz	24e0d4a9d51fdaa22415d53e608d2fb9;8ba057ef5a342bb8116d89f72382ee41	2014501003;2045697273
ERR204831	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204831/HG00355.6.M_120119_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204831/HG00355.6.M_120119_1_2.fastq.gz	412b787b507e775ad566ca65e35e706f;a17be09c0cf033f662b621575df57f22	2042875787;2063166653
ERR188075	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188075/HG00349.4.M_120208_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188075/HG00349.4.M_120208_4_2.fastq.gz	04e9818bb5eb5e75c026540cec119d99;8797905ab535caa416027de3a0d7b66e	1929770381;1929787135
ERR204835	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204835/NA18517.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204835/NA18517.1.M_120209_7_2.fastq.gz	0dc2331a09a8033a358d71791541f528;8995b2f12c8f19d38e3d53074f03406b	864814104;873610160
ERR188076	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188076/NA12006.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188076/NA12006.5.M_120131_1_2.fastq.gz	d63462f75e9e5d83b5da46fc78e84e83;c3a2cf586dd22c1f8ad87fc31fb7eb3b	2076148568;2094219801
ERR204838	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204838/HG00377.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204838/HG00377.1.M_120209_6_2.fastq.gz	1eef296828261dcad739d2203075d8df;d138ba0db225c492e16ec73187e22c90	1007593880;1022360557
ERR188078	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188078/HG00372.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188078/HG00372.4.M_120208_3_2.fastq.gz	5b965155568196f8f966eef60688fe7e;c5ed5c6950e3ee4169dc994068802456	2013831461;2022417505
ERR188080	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188080/HG00250.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188080/HG00250.1.M_111124_4_2.fastq.gz	f2f2199ad66913b2847ea33c15d60da7;12657823fa3ca2559d6a84f95fc32e3f	1605026762;1615074604
ERR204840	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204840/NA12827.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204840/NA12827.1.M_120209_8_2.fastq.gz	e89e78195809c52369c7ac325397db78;880e8a348c8cc6363e001a277f8becfa	773998394;788741486
ERR204843	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204843/NA19095.5.M_120131_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204843/NA19095.5.M_120131_5_2.fastq.gz	9dbc15da968ba88a5348776be394ca98;ef9dd6e82601b4865f862d547dc30421	2051254456;2056957526
ERR188084	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188084/HG00152.7.M_120219_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188084/HG00152.7.M_120219_3_2.fastq.gz	19b8ac3c74a4eb166ddb89ea22e7a3a5;5d1f502646f390f4743ac37c5ba4167c	4348841311;4409255846
ERR188087	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188087/HG00121.1.M_111124_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188087/HG00121.1.M_111124_7_2.fastq.gz	5c7d4b0e02ad64729ae09793defcdfb1;9e2891ae1621541834c3c63ba79049ab	1431564475;1443946005
ERR204844	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204844/NA20798.1.M_120209_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204844/NA20798.1.M_120209_7_2.fastq.gz	9b23ceb37c41001f708497ed16f495ad;4158f13a32c56d42ad11df8a9fc021b1	1294497743;1306632200
ERR188091	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188091/HG00256.2.M_111215_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188091/HG00256.2.M_111215_7_2.fastq.gz	be835566a834bc1ae0506ce71494472a;a9a0d737445e9c82669cc862eb8db4de	2896280269;2906905672
ERR204845	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204845/NA19152.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204845/NA19152.1.M_120209_3_2.fastq.gz	508adefc225747c3284b3d88f7240874;001c327319ae0145a92fdadeb4d23b4c	987551206;1009425837
ERR188092	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188092/NA12546.3.M_120202_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188092/NA12546.3.M_120202_4_2.fastq.gz	a7cf6da42740d7385f3a797acca73b92;2b6f914dfcc3a2e889e6ed0de32788ea	1451731501;1452478060
ERR204854	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204854/HG00355.4.M_120208_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204854/HG00355.4.M_120208_3_2.fastq.gz	d2d8c1c680143fec81619859b9c0828e;015fc45df266373d33181096b37128af	1926295686;1948623490
ERR188102	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188102/HG00383.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188102/HG00383.1.M_111124_1_2.fastq.gz	daf0247d0b9aca061e88e70513612b49;b2122b38676adabc75e2f0f51473c7a9	2300997099;2322637936
ERR204856	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204856/NA12275.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204856/NA12275.1.M_120209_4_2.fastq.gz	e5bb57adb27656428082a7f9facd5bba;64c5202115b4c976d2a1674290fce010	791739547;809294134
ERR188103	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188103/NA19184.1.M_111124_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188103/NA19184.1.M_111124_1_2.fastq.gz	7fc9edb2509b285fc3c33e95cf5bfb10;628dcfe3c8713bba14dca690b687cc9d	2558624241;2571618231
ERR204862	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204862/NA20771.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204862/NA20771.1.M_120209_4_2.fastq.gz	caac805fccf4c1fa246f034ff07e46a4;51ba24c774a8450625999d976a29f776	1061260455;1063166251
ERR188105	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188105/NA20768.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188105/NA20768.5.M_120131_1_2.fastq.gz	533939fc0e0a89d42fd4b96f1596518c;426f43eaf6060c2b3d84bbe3893ecfd0	1996485111;2011779803
ERR188117	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188117/HG00268.5.M_120131_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188117/HG00268.5.M_120131_3_2.fastq.gz	10c81c0f4b6f8f8b26bb6d507c8e133a;993b5ad18908ab018427a1af31710a27	1999864769;2007727447
ERR204864	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204864/HG00321.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204864/HG00321.1.M_120209_6_2.fastq.gz	170d2e4b78c09d7aa2a313faf27c9c4f;1b0ea2065ca4784ef5f9c8ed42522618	691957492;699409830
ERR188124	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188124/HG00351.6.M_120119_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188124/HG00351.6.M_120119_5_2.fastq.gz	e4c9d2b26e1de997e589e9b1dc95a8e8;530d88d57e8712b35b22993246bc8b3c	1352377805;1359258820
ERR204868	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204868/NA19095.1.M_111124_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204868/NA19095.1.M_111124_8_2.fastq.gz	125288d2b37f191aee579112ed1e1241;4e264265983757004b061dc759ee4d35	2257494812;2279874111
ERR188149	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188149/HG00182.1.M_111124_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188149/HG00182.1.M_111124_4_2.fastq.gz	6046d9aac472554884006b58989b00c6;5241e1bdeaa61b99b9a08f78385f6dc9	1891121440;1904255140
ERR204871	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204871/NA20532.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204871/NA20532.1.M_120209_5_2.fastq.gz	3007cae2b37b2d2c7fca85d48e919187;0521eb4cae7e62a63ae0d596d14397e9	1207829572;1225025966
ERR188150	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188150/HG00366.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188150/HG00366.4.M_120208_1_2.fastq.gz	325ae96bd6da1c44839fdf27a2f6104a;6d24590cda0415476678db1bc351f998	2277773638;2301886761
ERR204883	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204883/NA12286.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204883/NA12286.1.M_120209_6_2.fastq.gz	de27c7cbbd5990b186afb5016f1dfb8d;64e4d753b0968fbe3918125f9bb248c1	869600266;887489799
ERR188171	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188171/NA20783.4.M_120208_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188171/NA20783.4.M_120208_6_2.fastq.gz	1ad593ab4516e4b35e13d933e4d277b7;bbafef0be665a3ce25ea48748c8f84e3	2269324808;2270076264
ERR188173	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188173/NA20785.4.M_120208_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188173/NA20785.4.M_120208_1_2.fastq.gz	f60b86262609510c282036764e255a6e;d6cb13a4e33dd362530083a7cbedf7a8	2038300081;2053097610
ERR204886	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204886/NA07357.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204886/NA07357.1.M_120209_8_2.fastq.gz	6be1810f48e6cfea96987a147f779158;4decf7f701fadfadd678960640ef1038	1004965388;1021175348
ERR204887	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204887/HG00111.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204887/HG00111.1.M_120209_8_2.fastq.gz	46114e7d8fd64fd3d117a6430c5e3c6e;0dd90c1fd33b1785ffc54432e38239c9	1465673400;1479362153
ERR188176	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188176/NA07357.2.M_111216_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188176/NA07357.2.M_111216_5_2.fastq.gz	ed7a88e6c202a1bad6e3fab84863a85f;8e29ae013122d69be74adfe7e54d4b93	2204397807;2211627950
ERR204895	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204895/NA12272.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204895/NA12272.1.M_120209_5_2.fastq.gz	7e415a67d956d59a2e355c22e67ce17f;6f277595d36bc7d3f6ad61c1f026c063	966860879;976490332
ERR188178	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188178/NA19114.2.M_111215_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188178/NA19114.2.M_111215_7_2.fastq.gz	f709f7a0c38280c9df78fd04690013ef;8453e1625f516eecd9051300e45f8178	2557198226;2588780700
ERR204899	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204899/NA12716.1.M_120209_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204899/NA12716.1.M_120209_5_2.fastq.gz	21cf8bdf198add03414ab551e05f3b8f;694e8c4d9c882858379808f044bc8436	1379358931;1403044660
ERR188179	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188179/NA20774.7.M_120219_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188179/NA20774.7.M_120219_1_2.fastq.gz	a9c5a0d1e694d67f369395b71675468c;3af876722b7792416d3353c497934ae3	1694566505;1689828383
ERR204921	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204921/NA11894.1.M_120209_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204921/NA11894.1.M_120209_4_2.fastq.gz	e8b568b75350b1f40ae600701d854cbd;d39089f74b0024911fecc8ab0b8ea333	758642671;773764950
ERR188181	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188181/NA12413.2.M_111215_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188181/NA12413.2.M_111215_6_2.fastq.gz	601b626305df2af0a1ca34cbab49982d;c5017eaabac11403fb3b82cb2eabb542	2990036220;3035757994
ERR204924	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204924/NA12045.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204924/NA12045.1.M_120209_3_2.fastq.gz	95021148f5a508e0d26e70ea9e0c24c3;9d506a92e1bafd51d0e51c994f545434	1039197121;1060099177
ERR188183	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188183/NA19185.6.M_120119_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188183/NA19185.6.M_120119_4_2.fastq.gz	acb6dcf6337df41197c094d4fc51fd0a;206880043704fc783e1064a0694e3472	2005046434;2030615287
ERR204927	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204927/NA12814.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204927/NA12814.1.M_120209_3_2.fastq.gz	5a87636a992e376100c6d4b9e502dcc6;f60f8a39000a8b665d013270883548f5	1138883876;1162885714
ERR188195	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188195/NA20792.6.M_120119_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188195/NA20792.6.M_120119_6_2.fastq.gz	6513d6bf96c840846e1d471711152b89;9b6182db6efcf03cf9aa3927ae018f16	1793344456;1809638139
ERR204929	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204929/NA06986.3.M_120202_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204929/NA06986.3.M_120202_1_2.fastq.gz	f061ad9604e3a37e6344d0b27a1060c7;5d30876afbbea354ad135f97a866e216	1549459574;1540726614
ERR188199	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188199/NA20585.3.M_120202_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188199/NA20585.3.M_120202_6_2.fastq.gz	61bfcfe81d619460c3bb7f957eff0dda;375c0138547981fcb2a5403b6d46d400	1504065519;1495540601
ERR204930	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204930/NA19095.4.M_120208_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204930/NA19095.4.M_120208_2_2.fastq.gz	abcd18f4bd40287bca6a88c2e8239270;bf79f15933f0da4c2636cef8169228d0	1515763860;1510337133
ERR188202	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188202/NA06989.3.M_120202_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188202/NA06989.3.M_120202_7_2.fastq.gz	f3f6ab65e7a9e0f49fe5e8aea3a9ca4c;fa7ebc6dd6ac85d40c0b82ddef14ebbe	1646649416;1626174328
ERR204933	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204933/NA19256.1.M_120209_3_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204933/NA19256.1.M_120209_3_2.fastq.gz	1b784151a0ba14d7cf397aa794fbe1a5;d36f2c426cbda0b422b1b73ad3c17ad2	919510099;932807980
ERR188203	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188203/NA20542.7.M_120219_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188203/NA20542.7.M_120219_2_2.fastq.gz	17f9a29d39d8fb62d425e46e0088f8e2;5cb7c844140f8bcea0d42e0df9ef51f8	1610017471;1619401419
ERR204940	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204940/NA18861.4.M_120208_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204940/NA18861.4.M_120208_5_2.fastq.gz	80e9616c851d181ad1c4de2e920e49b3;e37deadd06f4b154fb577d29fd6edee4	1834124296;1821072472
ERR188207	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188207/NA19222.2.M_111216_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188207/NA19222.2.M_111216_7_2.fastq.gz	9fa3a4471036f58ce3cd2e6968dd5d08;a66b48186c3afa6061692dd91b91b66d	2648486211;2656922833
ERR204942	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204942/NA18908.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204942/NA18908.1.M_120209_8_2.fastq.gz	72bcccbd2c082b773971089492885a39;40dd5d17c26e63d96e0f4552e41a7e3a	1267971606;1283211557
ERR188208	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188208/NA20538.3.M_120202_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188208/NA20538.3.M_120202_6_2.fastq.gz	bf6b43fb38655368f679274b58fd6bd7;7a8086dbefd56fe2b5194f5e41654a74	1205844404;1203702455
ERR204947	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204947/HG00137.1.M_120209_6_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204947/HG00137.1.M_120209_6_2.fastq.gz	82e27a6a658b123c5176afe23108e8de;0cdc32f6cb486676a7bf32b7a5093d1d	1474564455;1501177511
ERR188210	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188210/NA20816.3.M_120202_7_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188210/NA20816.3.M_120202_7_2.fastq.gz	c63eb9586f8a5db57b54a352426d12e7;6736261a03a9f8fa074e9481cafd72e6	2116870722;2085950725
ERR204951	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204951/HG00131.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204951/HG00131.1.M_120209_8_2.fastq.gz	b29a3bcf761fe26178c88e3cbaab6b3e;bab34e8fbeeb0e3c82881d26b55010a6	969158695;982159194
ERR188215	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188215/HG00361.7.M_120219_5_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188215/HG00361.7.M_120219_5_2.fastq.gz	11673171087e596f686daee26717fdfb;aa6d9048c10623aecc4bed6dd15f43dc	2849418709;2880639885
ERR204959	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204959/NA19206.1.M_120209_2_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204959/NA19206.1.M_120209_2_2.fastq.gz	3a8a6dde60b2351a70c77ac350942328;789b8e2c42fcaf3de47120a5c43d4122	872921038;885947501
ERR188218	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188218/HG00325.5.M_120131_1_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188218/HG00325.5.M_120131_1_2.fastq.gz	cca2666203f82aa1a90eea27e2466471;1b99356645cdd641f8492b3c459941db	2359534229;2379224262
ERR204969	ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204969/NA19096.1.M_120209_8_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR204/ERR204969/NA19096.1.M_120209_8_2.fastq.gz	1e0539f0548f87e8e18b9c58b1d196a9;eed78f8601c35393952c7799eb9c4c02	935693671;944591402
ERR188222	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188222/HG00265.2.M_111215_4_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR188222/HG00265.2.M_111215_4_2.fastq.gz	6fca83cfd2af00d367675b7a1de9f9ef;9e4c60ccd795974179c06f0716d26769	2249105757;2259637117
