subject	canonical_subject	exposure_role	source_path	source_sha256
NA12004	NA12004	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12004	NA12004	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12004	NA12004	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA12004	NA12004	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12004	NA12004	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12004	NA12004	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12044	NA12044	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12044	NA12044	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12044	NA12044	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12044	NA12044	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12044	NA12044	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA12044	NA12044	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12044	NA12044	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12044	NA12044	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12154	NA12154	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12154	NA12154	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12154	NA12154	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12154	NA12154	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12154	NA12154	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA12154	NA12154	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12154	NA12154	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12154	NA12154	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12234	NA12234	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12234	NA12234	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12234	NA12234	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12234	NA12234	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12234	NA12234	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA12234	NA12234	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12234	NA12234	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12234	NA12234	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12489	NA12489	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12489	NA12489	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12489	NA12489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12489	NA12489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12489	NA12489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA12489	NA12489	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12489	NA12489	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12489	NA12489	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12751	NA12751	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12751	NA12751	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12751	NA12751	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12751	NA12751	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12751	NA12751	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA12751	NA12751	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12751	NA12751	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12751	NA12751	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12763	NA12763	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12763	NA12763	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12763	NA12763	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12763	NA12763	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12763	NA12763	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA12763	NA12763	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12763	NA12763	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12763	NA12763	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12775	NA12775	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12775	NA12775	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12775	NA12775	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12775	NA12775	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12775	NA12775	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA12775	NA12775	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12775	NA12775	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12775	NA12775	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA12812	NA12812	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA12812	NA12812	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA12812	NA12812	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA12812	NA12812	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA12812	NA12812	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA12812	NA12812	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA12812	NA12812	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA12812	NA12812	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18486	NA18486	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18486	NA18486	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18486	NA18486	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18486	NA18486	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18486	NA18486	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18486	NA18486	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18486	NA18486	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18486	NA18486	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18488	NA18488	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18488	NA18488	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18488	NA18488	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18488	NA18488	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18488	NA18488	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18488	NA18488	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18488	NA18488	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18488	NA18488	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18489	NA18489	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18489	NA18489	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18489	NA18489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18489	NA18489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18489	NA18489	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18489	NA18489	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18489	NA18489	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18489	NA18489	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18498	NA18498	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18498	NA18498	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18498	NA18498	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18498	NA18498	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18498	NA18498	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18498	NA18498	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18498	NA18498	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18498	NA18498	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18499	NA18499	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18499	NA18499	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18499	NA18499	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18499	NA18499	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18499	NA18499	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA18499	NA18499	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18499	NA18499	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18499	NA18499	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18501	NA18501	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18501	NA18501	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18501	NA18501	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18501	NA18501	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18501	NA18501	holdout_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/holdout_subjects.tsv	49f804a052aa86156f1f410ca4b86dd11a8ffe1314f9feb440bd06c370adf540
NA18501	NA18501	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18501	NA18501	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18501	NA18501	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18502	NA18502	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18502	NA18502	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18502	NA18502	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18502	NA18502	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18502	NA18502	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18502	NA18502	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18502	NA18502	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18502	NA18502	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18504	NA18504	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18504	NA18504	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
NA18504	NA18504	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/evaluation_labels.tsv	fe99b18ac272f29bbad16d91cdd07049ebc1c95e8b3efd70d2bf971aa41e642c
NA18504	NA18504	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/inputs/fold_assignments.tsv	9c7da1b8d16cadd198b97ec1c338a35db33ae4d2af7d21d5a2b9abd8712f5132
NA18504	NA18504	development_exposed	/mnt/d/projects/project_2008084/champhla_egcc_pilot/runs/sealed_holdout/development_subjects.tsv	73adf453a2163162132c8893b30615b40a5ff4fd6ba17dccbb4d5d86550088d0
NA18504	NA18504	manifest_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/public_input_manifest.tsv	230aaf6f34e43c19717d53d980ccd0e96e9f0ddd75f701b64cf9b39aa246c82a
NA18504	NA18504	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_folds.tsv	d5bd39e81d63c876ccf2d632443fb47f4669008806bd3311e119e42aeb59effc
NA18504	NA18504	development_exposed	/mnt/d/projects/project_2008084/champhla_refformer/inputs/real_training_labels.tsv	74b26a6a5f9b3799098e340128b68d27e5b6c30f10fa5d6a23d311fb1b916f1c
NA18505	NA18505	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/joined.tsv	155701a7da12e6c54833a39cee45795291cd15e97540c04be52d8da07877f345
NA18505	NA18505	evaluation_exposed	/mnt/d/projects/project_2008084/champhla_cc_confirmation/discovery/predictions.tsv	0a54db8183a37ed5c02ab18927ecc7fdc7b8fffacdf60bfa2a042f2ce891293a
